66012,"Lledr","Pont Gethin",278600,353800,"SH786055",4.946000000000001,278600,305500,52.633630,-3.7952717
67010,"Gelyn","Cynefail",284200,342000,"SH842454",0.6970000000000001,284200,345400,52.993372,-3.7267210
79005,"Cluden Water","Fiddlers Ford",292900,579500,"NX928607",8.217,292800,560700,54.929428,-3.6744500
84016,"Luggie Water","Condorrat",273900,672600,"NS739177",0.864,273900,617700,55.436897,-3.9946328
15011,"Lyon","Comrie Bridge",278500,748700,"NN785294",12.603,278500,729400,56.441079,-3.9723158
8013,"Feshie","Feshie Bridge",285000,804700,"NH849860",7.751,284900,886000,57.848647,-3.9408436
96001,"Halladale","Halladale",289100,956100,"NC891255",5.0440000000000005,289100,925500,58.204298,-3.8887349
45005,"Otter","Dotton",308700,88400,"SY086658",3.2190000000000003,308600,65800,50.484860,-3.2896843
51001,"Doniford Stream","Swill Bridge",308800,142900,"ST088484",1.04,308800,148400,51.227478,-3.3074735
57010,"Ely","Lanelay",303400,182700,"ST033598",1.5330000000000001,303300,159800,51.329048,-3.3893046
57007,"Taff","Fiddlers Elbow",308900,195200,"ST089209",6.932,308900,120900,50.980275,-3.2990914
56006,"Usk","Trallong",294700,229500,"SN947262",6.578,294700,226200,51.924328,-3.5326809
56013,"Yscir","Pont-Ar-Yscir",300300,230400,"SO003483",1.945,300300,248300,52.123989,-3.4577204
55012,"Irfon","Cilmery",299500,250800,"SN995075",10.228,299500,207500,51.757140,-3.4574650
55007,"Wye","Erwood",307600,244500,"SO075844",37.238,307500,284400,52.449699,-3.3625047
55005,"Wye","Rhayader",296900,267600,"SN969676",6.186,296900,267600,52.296819,-3.5132496
75002,"Derwent","Camerton",303700,530500,"NY037305",26.724,303700,530500,54.660354,-3.4943735
78005,"Kinnel Water","Bridgemuir",309100,584500,"NY090708",8.129,309000,570800,55.023380,-3.4249442
21028,"Menzion Burn","Menzion Farm",309200,623400,"NT092234",0.20700000000000002,309200,623400,55.495921,-3.4387956
15017,"Braan","Ballinloan",297900,740600,"NN979134",6.127000000000001,297900,713400,56.301994,-3.6515837
15028,"Ordie Burn","Luncarty",309100,731200,"NO090503",1.183,309000,750300,56.635655,-3.4851588
57008,"Rhymney","Llanedeyrn",322400,182100,"ST224228",5.7250000000000005,322400,122800,50.999338,-3.1072324
78003,"Annan","Brydekirk",319000,570400,"NY190477",30.786,319000,547700,54.817579,-3.2620567
21020,"Yarrow Water","Gordon Arms",330900,624800,"NT309082",5.157,330900,608200,55.362920,-3.0916201
19004,"North Esk","Dalmore Weir",325200,661600,"NT252086",1.602,325200,608600,55.365677,-3.1816256
19010,"Braid Burn","Liberton",327200,670800,"NT272497",0.182,327200,649700,55.735201,-3.1609154
19008,"South Esk","Prestonholm",332500,662300,"NT324886",1.339,332400,688600,56.085402,-3.0878645
19007,"Esk","Musselburgh",333800,672300,"NT338287",4.481,333800,628700,55.547491,-3.0507665
17004,"Ore","Balfour Mains",333000,699600,"NT329659",2.181,332900,665900,55.881556,-3.0741621
15005,"Melgan","Loch of Lintrathen",327500,755800,"NO275558",1,327500,755800,56.688288,-3.1851902
8017,"Burn of Carron","Dailuaine",323700,841500,"NJ236804",0.26,323600,880400,57.806657,-3.2872793
7007,"Black Burn","Monaughty",315500,858200,"NJ154745",0.47700000000000004,315400,874500,57.752203,-3.4231308
107001,"Durkadale","Durkadale",329500,1025300,"HY295322",0.48700000000000004,329500,1032200,59.170651,-3.2349674
52015,"Land Yeo","Wraxall Bridge",348300,171600,"ST483017",0.28200000000000003,348300,101700,50.812530,-2.7351833
55009,"Monnow","Kentchurch",341900,225100,"SO419251",5.926,341900,225100,51.921376,-2.8462259
55003,"Lugg","Lugwardine",354900,240600,"SO548714",10.789,354800,271400,52.338807,-2.6648346
54047,"Perry","Ruyton Bridge",340300,322300,"SJ403223",1.192,340300,322300,52.794946,-2.8868145
70005,"Lostock","Littlewood Bridge",349700,419700,"SD496911",1.276,349600,491100,54.312991,-2.7761946
72008,"Wyre","Garstang",348800,444700,"SD488447",3.5130000000000003,348800,444700,53.895931,-2.7806161
76001,"Haweswater Beck","Burnbanks",350800,515900,"NY507591",0.5650000000000001,350700,559100,54.924141,-2.7707554
77001,"Esk","Netherby",339100,571800,"NY390571",26.227,339000,557100,54.904876,-2.9528598
21012,"Teviot","Hawick",352200,615900,"NT522321",8.957,352200,632100,55.580193,-2.7597673
20003,"Tyne","Spilmersford",345600,668900,"NT456186",1.477,345600,618600,55.458210,-2.8617890
20002,"West Peffer Burn","Luffness",348900,681100,"NT488658",0.15,348800,665800,55.882613,-2.8200166
14002,"Dighty Water","Balmossie Mill",347600,732500,"NO476443",1.619,347600,744300,56.587676,-2.8547630
11003,"Don","Bridge of Alford",356800,817100,"NJ568181",10.305,356800,818100,57.251535,-2.7176007
53025,"Mells","Vallis",375700,149100,"ST757364",1.724,375700,136400,51.126360,-2.3486168
53009,"Wellow Brook","Wellow",374000,158000,"ST740335",1.304,374000,133500,51.100208,-2.3726987
54098,"Cam","Cambridge",375100,203600,"SO750750",0.443,375000,275000,52.372468,-2.3686330
55018,"Frome","Yarkhill",361500,242700,"SO614824",1.1780000000000002,361400,282400,52.438199,-2.5692416
54024,"Worfe","Burcote",374600,295300,"SO746095",1.181,374600,209500,51.783579,-2.3696090
54040,"Meese","Tibberton",368100,320500,"SJ680720",1.149,368000,372000,53.244050,-2.4809808
54100,"Lonco Brook","Whitleyford Bridge",374700,323900,"SJ746523",0.187,374600,352300,53.067330,-2.3805121
69030,"Sankey Brook","Causey Bridges",358700,392200,"SJ587489",2.548,358700,348900,53.035773,-2.6173487
69001,"Mersey","Irlam Weir",372800,393600,"SJ727693",14.18,372700,369300,53.220044,-2.4103209
69045,"Bollin","Bollington Mill Total",373100,387100,"SJ730528",3.7760000000000002,373000,352800,53.071745,-2.4044314
71013,"Darwen","Ewood",367700,426200,"SD677326",1.199,367700,432600,53.788707,-2.4917458
71008,"Hodder","Hodder Place",370400,439900,"SD704103",8.742,370400,410300,53.588440,-2.4486285
23005,"North Tyne","Tarset",377600,586100,"NY776478",8.034,377600,547800,54.824535,-2.3501679
21010,"Tweed","Dryburgh",358800,632100,"NT588233",42.626000000000005,358800,623300,55.501731,-2.6537720
21025,"Ale Water","Ancrum",363400,624400,"NT634172",2.843,363400,617200,55.447290,-2.5801503
13005,"Lunan Water","Kirkton Mill",365500,749400,"NO654664",1.713,365400,766400,56.787860,-2.5679529
13002,"Luther Water","Luther Bridge",365900,767000,"NO658936",2.337,365800,793600,57.032225,-2.5650864
12008,"Feugh","Heugh Head",368700,792800,"NO687039",5.971,368700,703900,56.226621,-2.5063967
9008,"Burn of Boyne","Scotsmill",360800,865100,"NJ607565",0.792,360700,856500,57.596797,-2.6591424
53002,"Semington Brook","Semington",390700,160500,"ST907376",1.4160000000000001,390700,137600,51.137593,-2.1343048
